Category,Model,ROC-AUC,Average Precision,Accuracy
metal_nut,efficientnet_v2_s,0.9898989898989898,0.9952678086344005,0.9552238805970149
metal_nut,resnet34,0.9181818181818182,0.9651474881789655,0.835820895522388
metal_nut,mobilenet_v3_small,0.9656565656565657,0.9864991015011038,0.9402985074626865
